PlayerID,Player,Team,Salary,Rk,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards_x,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards_y,Age_Sq,MIN_VAL,PTS_VAL,REB_VAL,AST_VAL,STL_VAL,BLK_VAL,TOV_VAL,SPV,SPV_Offense,SPV_Defense,SPV_per_min,cluster,cluster_per_min
hartjo01,Josh Hart,NYK,18144000.0,117.0,29.0,SG,77.0,77.0,37.6,5.2,10.0,0.525,1.1,3.3,0.333,4.2,6.7,0.618,0.579,2.1,2.7,0.776,2.1,7.5,9.6,5.9,1.5,0.4,2.1,2.6,13.6,,16.5,0.611,0.327,0.266,6.4,22.6,14.6,20.7,2.0,0.9,15.5,15.3,5.4,3.8,9.2,0.153,1.1,1.8,2.8,3.6,,841.0,37.6,13.6,11.232000000000001,13.216000000000003,3.3000000000000003,0.9199999999999999,-4.620000000000001,75.248,69.03600000000002,53.052,1.0012765957446808,1,1
nurkiju01,Jusuf Nurkić,CHO,18125000.0,229.0,30.0,C,25.0,23.0,23.7,3.0,6.5,0.454,0.8,2.4,0.322,2.2,4.2,0.529,0.512,1.9,2.8,0.696,1.8,7.3,9.2,1.9,0.9,0.6,2.3,3.1,8.6,,12.6,0.556,0.362,0.423,8.9,33.6,21.6,10.9,1.9,2.5,22.8,18.7,-0.3,0.8,0.5,0.039,-3.9,0.5,-3.4,-0.2,,900.0,23.7,8.6,10.764000000000001,4.256,1.9800000000000002,1.38,-5.06,45.62,41.616,37.824,0.9248945147679326,2,1
willipa01,Patrick Williams,CHI,18000000.0,228.0,23.0,PF,63.0,36.0,25.0,3.3,8.2,0.397,1.5,4.3,0.353,1.7,3.9,0.447,0.49,1.0,1.3,0.723,0.7,3.1,3.8,2.0,0.8,0.5,1.4,1.4,9.0,,9.0,0.512,0.527,0.161,2.9,12.7,7.9,10.3,1.4,1.8,13.5,16.9,-0.9,1.3,0.4,0.012,-3.0,-0.7,-3.7,-0.7,,529.0,25.0,9.0,4.446000000000001,4.48,1.7600000000000002,1.15,-3.08,42.756,41.56,32.356,0.71024,2,2
barneha02,Harrison Barnes,SAS,18000000.0,136.0,32.0,PF,82.0,82.0,27.2,4.2,8.3,0.508,1.9,4.4,0.433,2.3,3.9,0.591,0.622,2.0,2.4,0.809,1.2,2.6,3.8,1.7,0.5,0.2,0.6,0.9,12.3,,14.9,0.656,0.527,0.291,4.7,10.3,7.4,8.6,0.8,0.6,6.1,15.7,5.0,0.5,5.6,0.12,1.7,-1.7,0.0,1.2,,1024.0,27.2,12.3,4.446000000000001,3.8080000000000003,1.1,0.45999999999999996,-1.32,47.994,44.628,33.206,0.7644852941176472,2,2
monkma01,Malik Monk,SAC,17405203.0,75.0,26.0,SG,65.0,45.0,31.6,6.3,14.4,0.439,2.1,6.6,0.325,4.2,7.9,0.534,0.513,2.4,2.7,0.865,0.5,3.3,3.8,5.6,0.9,0.6,2.4,2.4,17.2,,15.0,0.549,0.456,0.19,1.6,11.7,6.7,25.7,1.5,1.8,13.5,24.6,1.3,1.4,2.8,0.065,0.3,-1.1,-0.8,0.6,,676.0,31.6,17.2,4.446000000000001,12.544,1.9800000000000002,1.38,-5.28,63.86999999999999,66.624,39.406,1.0212025316455695,1,1
bogdabo01,Bogdan Bogdanović,LAC,17260000.0,165.0,32.0,SG,24.0,0.0,24.9,3.5,9.3,0.371,1.8,6.1,0.301,1.6,3.3,0.5,0.469,1.3,1.4,0.882,0.5,2.3,2.8,2.0,0.8,0.3,1.5,2.4,10.0,,7.6,0.502,0.652,0.152,2.1,10.1,6.0,10.8,1.6,0.9,13.4,18.9,-0.4,0.4,-0.1,-0.006,-4.1,-0.6,-4.7,-0.4,,1024.0,24.9,10.0,3.2760000000000002,4.48,1.7600000000000002,0.69,-3.3000000000000003,41.806000000000004,42.67999999999999,30.626,0.6789558232931728,2,2
hachiru01,Rui Hachimura,LAL,17000000.0,123.0,26.0,PF,59.0,57.0,31.7,5.0,9.8,0.509,1.7,4.2,0.413,3.2,5.6,0.581,0.597,1.5,1.9,0.77,1.3,3.7,5.0,1.4,0.8,0.4,0.8,1.8,13.1,,13.6,0.619,0.429,0.196,4.9,12.6,8.9,6.4,1.2,1.3,7.3,15.8,2.8,1.5,4.3,0.11,-0.1,-0.6,-0.7,0.6,,676.0,31.7,13.1,5.8500000000000005,3.136,1.7600000000000002,0.9199999999999999,-1.7600000000000002,54.706,49.696,40.23,0.7257413249211355,1,2
huertke01,Kevin Huerter,CHI,16830357.0,193.0,26.0,SG,43.0,15.0,20.9,3.0,7.2,0.413,1.4,4.8,0.302,1.5,2.4,0.629,0.513,0.5,0.7,0.714,0.4,2.3,2.8,1.7,0.8,0.4,0.9,1.6,7.9,,10.6,0.524,0.661,0.09,2.4,12.6,7.5,11.0,2.0,1.7,10.3,17.2,0.1,0.8,0.8,0.044,-2.3,0.0,-2.3,-0.1,,676.0,20.9,7.9,3.2760000000000002,3.8080000000000003,1.7600000000000002,0.9199999999999999,-1.9800000000000002,36.584,34.587999999999994,26.856,0.7504306220095694,2,2
colliza01,Zach Collins,CHI,16741200.0,326.0,27.0,C,36.0,4.0,11.8,1.7,3.7,0.462,0.4,1.3,0.304,1.3,2.4,0.547,0.515,0.9,1.0,0.886,1.1,1.8,2.8,1.4,0.4,0.4,0.6,1.9,4.6,,14.4,0.566,0.348,0.265,9.6,15.9,12.7,16.9,1.6,3.2,13.5,17.1,0.6,0.4,1.0,0.11,-1.6,1.5,-0.1,0.2,,729.0,11.8,4.6,3.2760000000000002,3.136,0.8800000000000001,0.9199999999999999,-1.32,23.291999999999994,20.855999999999998,16.876,0.9738983050847457,0,1
leverca01,Caris LeVert,ATL,16615384.0,142.0,30.0,SF,38.0,3.0,23.8,3.6,7.8,0.453,1.6,3.9,0.405,2.0,3.9,0.5,0.554,1.5,2.2,0.699,0.6,2.2,2.8,3.7,0.9,0.5,1.3,1.3,10.2,,14.4,0.58,0.497,0.279,2.7,9.9,6.4,20.0,1.8,1.9,13.2,18.1,1.3,1.0,2.3,0.124,0.5,0.7,1.2,0.7,,900.0,23.8,10.2,3.2760000000000002,8.288000000000002,1.9800000000000002,1.15,-2.8600000000000003,45.834,45.148,30.206,0.9257983193277312,2,1
dortlu01,Luguentz Dort,OKC,16500000.0,186.0,25.0,SF,71.0,71.0,29.2,3.6,8.4,0.435,2.4,5.8,0.412,1.2,2.5,0.489,0.578,0.5,0.6,0.717,1.3,2.9,4.1,1.6,1.1,0.5,0.7,2.9,10.1,,11.3,0.586,0.696,0.078,4.7,10.3,7.6,6.9,1.8,1.9,7.7,13.6,2.4,3.2,5.6,0.129,-0.6,0.8,0.2,1.2,,625.0,29.2,10.1,4.797000000000001,3.5840000000000005,2.4200000000000004,1.15,-1.54,49.711,44.424,37.567,0.7024315068493152,2,2
hardati02,Tim Hardaway Jr.,DET,16193183.0,161.0,32.0,SG,77.0,77.0,28.0,3.6,8.8,0.406,2.2,5.9,0.368,1.4,2.9,0.484,0.529,1.6,1.9,0.855,0.2,2.1,2.4,1.6,0.5,0.1,0.6,1.2,11.0,,9.8,0.567,0.672,0.213,0.9,8.4,4.7,7.6,0.8,0.3,6.1,15.5,2.1,1.4,3.5,0.077,-1.1,-0.9,-2.1,0.0,,1024.0,28.0,11.0,2.8080000000000003,3.5840000000000005,1.1,0.22999999999999998,-1.32,45.402,43.904,32.138,0.6215,2,2
thompkl01,Klay Thompson,DAL,15873016.0,114.0,34.0,SF,72.0,72.0,27.3,5.0,12.2,0.412,3.0,7.7,0.391,2.0,4.5,0.448,0.535,0.9,1.0,0.905,0.6,2.8,3.4,2.0,0.7,0.4,1.2,1.1,14.0,,12.9,0.552,0.631,0.084,2.5,11.0,6.8,10.7,1.2,1.3,8.8,21.8,0.7,1.1,1.8,0.045,0.7,-1.6,-1.0,0.5,,1156.0,27.3,14.0,3.978,4.48,1.54,0.9199999999999999,-2.64,49.577999999999996,48.42,33.73800000000001,0.816043956043956,2,1
avdijde01,Deni Avdija,POR,15625000.0,79.0,24.0,SF,72.0,54.0,30.0,5.6,11.7,0.476,1.7,4.8,0.365,3.8,7.0,0.552,0.55,4.0,5.2,0.78,1.5,5.7,7.3,3.9,1.0,0.5,2.7,2.4,16.9,,17.7,0.605,0.405,0.441,5.4,21.2,13.1,19.9,1.6,1.5,16.3,23.2,3.1,2.5,5.6,0.124,1.5,0.6,2.1,2.2,,576.0,30.0,16.9,8.541,8.736,2.2,1.15,-5.940000000000001,61.58700000000002,61.57599999999999,41.891,1.0529,1,1
allengr01,Grayson Allen,PHO,15625000.0,169.0,29.0,SG,64.0,7.0,24.1,3.4,7.6,0.448,2.3,5.5,0.426,1.1,2.2,0.504,0.6,1.5,1.8,0.816,0.5,2.5,3.0,2.1,0.8,0.3,1.2,1.5,10.6,,13.7,0.631,0.716,0.233,2.5,11.3,7.0,12.5,1.7,1.2,12.2,17.6,2.0,0.6,2.5,0.079,0.7,-1.0,-0.3,0.7,,841.0,24.1,10.6,3.5100000000000007,4.704000000000001,1.7600000000000002,0.69,-2.64,42.724,42.044000000000004,30.060000000000006,0.772780082987552,2,2
washipj01,P.J. Washington,DAL,15500000.0,99.0,26.0,PF,57.0,56.0,32.2,5.3,11.7,0.453,1.6,4.2,0.381,3.7,7.5,0.493,0.521,2.5,3.5,0.722,1.4,6.3,7.8,2.3,1.1,1.1,2.1,2.3,14.7,,14.0,0.556,0.359,0.298,5.0,20.9,13.1,10.1,1.7,2.8,13.6,20.4,0.3,2.1,2.4,0.062,-1.1,0.2,-0.9,0.5,,676.0,32.2,14.7,9.126000000000001,5.152,2.4200000000000004,2.53,-4.620000000000001,61.50800000000001,56.67200000000001,46.27600000000001,0.9101863354037267,1,1
strusma01,Max Strus,CLE,15212068.0,209.0,28.0,SF,50.0,37.0,25.5,3.3,7.5,0.442,2.3,5.9,0.386,1.0,1.6,0.65,0.594,0.6,0.7,0.824,1.1,3.3,4.3,3.2,0.5,0.2,1.1,2.1,9.4,,12.6,0.607,0.786,0.091,4.6,13.6,9.2,15.6,1.0,0.9,12.2,14.7,2.2,1.3,3.4,0.13,1.1,0.2,1.3,1.1,,784.0,25.5,9.4,5.031000000000001,7.168000000000001,1.1,0.45999999999999996,-2.4200000000000004,46.239,44.488,32.091,0.813294117647059,2,1
stewais01,Isaiah Stewart,DET,15000000.0,344.0,23.0,C,72.0,4.0,19.9,2.4,4.4,0.559,0.2,0.7,0.321,2.2,3.6,0.607,0.586,0.9,1.2,0.759,1.8,3.7,5.5,1.7,0.4,1.4,0.9,2.5,6.0,,14.6,0.616,0.168,0.276,10.1,20.6,15.4,11.3,0.9,6.7,16.1,12.4,2.1,2.2,4.3,0.144,-1.6,2.1,0.6,0.9,,529.0,19.9,6.0,6.4350000000000005,3.8080000000000003,0.8800000000000001,3.2199999999999998,-1.9800000000000002,38.263000000000005,31.688,30.435,0.9227638190954774,2,1
